up:P62489	rno:117017
up:Q9C681	ath:AT1G51060
up:Q2HU68	mtr:MTR_2g096610
up:P50567	cre:CHLREDRAFT_107113
up:P50567	cre:CHLREDRAFT_187
up:P50567	cre:CHLREDRAFT_246
up:P50567	cre:CHLREDRAFT_248
up:P50567	cre:CHLREDRAFT_645
up:P50567	cre:CHLREDRAFT_647
up:P50567	cre:CHLREDRAFT_655
up:P50567	cre:CHLREDRAFT_793
up:P50567	cre:CHLREDRAFT_800
up:P50567	cre:CHLREDRAFT_872
up:O04848	ath:AT1G08880
up:O65759	cam:101514555
up:Q9S9K7	ath:AT1G54690
up:Q59VP2	cal:CAALFM_C104170CA
up:Q1S053	mtr:MTR_4g071150
up:Q2QPG9	osa:4352398
up:A5DXS8	lel:LELG_02165
up:Q2QS71	osa:4352128
up:Q2HU65	mtr:MTR_2g096570
up:Q9FJE8	ath:AT5G59870
up:P25469	sly:101250163
up:Q9LHQ5	ath:AT3G20670
up:Q6ZL43	osa:4343518
up:Q75L11	osa:4337607
up:O81826	ath:AT4G27230
up:Q9LD28	ath:AT5G54640
up:Q8LLP5	osa:4333939
up:Q9LZ46	ath:AT5G02560
up:Q84NJ4	osa:9267462
up:Q6ZL42	osa:4343519
up:P35065	tet:TTHERM_00316500
up:P35064	tet:TTHERM_00790790
up:Q94F49	ath:AT5G27670
up:P02272	gga:426617
up:Q5ZMD6	gga:426361
up:Q5RC42	pon:100174379
up:O62695	ocu:100328558
up:Q921M7	mmu:223601
up:Q9NUQ9	hsa:51571
up:Q5ZI04	gga:421949
up:Q9H0Q0	hsa:81553
up:Q8BHZ0	mmu:76820
up:Q8T2H0	ddi:DDB_G0272190
up:Q6PHF0	dre:393535
up:Q5R605	pon:100173638
up:Q6NUD8	xla:414667
up:Q921W0	mmu:234852
up:O96552	ddi:DDB_G0267394
up:Q5ZKX1	gga:422143
up:Q7ZVB1	dre:336426
up:Q99LU0	mmu:67064
up:Q7LBR1	hsa:57132
up:Q9CQD4	mmu:67028
up:Q5E994	bta:512033
up:Q6DF27	xtr:448582
up:Q7SZB5	xla:379412
up:O75506	hsa:3281
up:Q5RDI2	pon:100171940
up:Q3ZC22	bta:767979
up:Q8K3X8	rno:286899
up:Q9CQZ1	mmu:68196
up:O16305	cel:CELE_T21H3.3
up:O02367	cin:445635
up:P60204	ani:AN2047.2
up:P05419	gga:396523
up:Q2JRJ5	cya:CYA_2358
up:Q2JRJ5	cya:CYA_2647
up:Q2JKT8	cyb:CYB_0854
up:Q2JKT8	cyb:CYB_1736
up:Q85G27	cme:CymeCp070
up:Q8CM25	tel:tlr0455
up:Q8CM25	tel:tlr1630
up:A5GQK3	syr:SynRCC307_0259
up:A5GQK3	syr:SynRCC307_1695
up:A5GMA8	syx:SynWH7803_1647
up:A5GMA8	syx:SynWH7803_2239
up:Q7TTI2	syw:SYNW0677
up:Q7TTI2	syw:SYNW2232
up:Q3B038	sye:Syncc9902_0317
up:Q3B038	sye:Syncc9902_0668
up:Q3AH25	syd:Syncc9605_1992
up:Q3AH25	syd:Syncc9605_2375
up:Q4VZN8	csv:3429278
up:Q2MIA5	sly:3950483
up:B5LMM1	cam:6797468
up:Q56P05	lsv:3772893
up:Q0QZ08	vg:4238985
up:Q0I6Z7	syg:sync_0897
up:Q0I6Z7	syg:sync_2586
up:B1A930	cpap:5878373
up:Q7Y4H2	vg:10100903
up:Q09MI3	cit:4271200
up:Q6YXN8	ppp:2546710
up:Q0ZJ25	vvi:4025083
up:Q70Y08	atr:2546568
up:Q2PMT8	gmx:3989284
up:Q5N3Q7	syc:syc0873_c
up:B1WQ89	cyt:cce_0660
up:B1WQ89	cyt:cce_2485
up:Q0P3Q0	ota:OstapCp02
up:Q3MA59	ava:Ava_1242
up:Q3MA59	ava:Ava_2512
up:Q5MZ82	syc:syc2448_d
up:P56761	ath:ArthCp017
up:B2IVV1	npu:Npun_F4553
up:B2IVV1	npu:Npun_R3637
up:Q8XFA5	ana:alr4290
up:Q8XFA5	ana:alr4548
up:Q116J3	ter:Tery_1230
up:B3TNB8	bdi:6439844
up:P06005	soe:2715610
up:Q7V6I0	pmt:PMT_1179
up:P20898	syp:SYNPCC7002_A1560
up:P20898	syp:SYNPCC7002_A2199
up:P09192	syn:sll0849
up:P09192	syn:slr0927
up:P48184	zma:845202
up:P06007	cre:ChreCp064
up:B0C3P0	amr:AM1_6045
up:A4GGA2	pvu:PhvuCp19
up:B0C1V6	amr:AM1_1083
up:B0C1V6	amr:AM1_4084
up:Q5EAJ7	spu:575735
up:Q6P3L0	dre:373081
up:Q6PF69	xla:379630
up:Q3SYU9	bta:516456
up:Q62667	rno:64681
up:Q14764	hsa:9961
up:Q5R9N2	pon:100172829
up:Q5ZMI4	gga:420049
up:P34118	ddi:DDB_G0269156
up:P54659	ddi:DDB_G0291127
up:Q4CUM2	tcr:510353.10
up:Q57Z03	tbr:Tb927.5.4460
up:Q5ZLL1	gga:378891
up:Q9JMK2	mmu:27373
up:P48730	hsa:1453
up:Q9DC28	mmu:104318
up:Q5BP74	xla:380361
up:P49674	hsa:102800317
up:P49674	hsa:1454
up:Q5RC72	pon:100172245
up:Q6P647	xtr:394689
up:Q6P3K7	dre:406533
up:Q7T2E3	dre:322106
up:O76324	dme:Dmel_CG2048
up:P40235	spo:SPBC3H7.15
up:P67827	bta:282684
up:P67962	gga:395924
up:P48729	hsa:1452
up:P97633	rno:113927
up:Q556Y4	ddi:DDB_G0273059
up:Q556Y4	ddi:DDB_G0273737
up:Q8N752	hsa:122011
up:P42168	cel:CELE_C03C10.1
up:P54367	dme:Dmel_CG2028
up:P40236	spo:SPAC23C4.12
up:P35507	bta:785423
up:Q6DD52	xla:446761
up:Q7T339	dre:393351
up:Q5FW29	xtr:549502
up:Q9D7S9	mmu:76959
up:Q9NZZ3	hsa:51510
up:Q9VVI9	dme:Dmel_CG6259
up:P10791	dvi:Dvir_GJ11304
up:P00442	bta:281495
up:P08228	mmu:20655
up:O73872	dre:30553
up:Q8HXQ0	mcc:574096
up:Q5FB29	chx:100861196
up:P07632	rno:24786
up:P82205	bmor:692639
up:P41973	dwi:6645808
up:P61851	dme:Dmel_CG11793
up:Q95086	dpo:Dpse_GA11202
up:P11428	zma:542260
up:P28757	osa:4344210
up:P80566	gga:395938
up:P04178	ssc:397036
up:Q01137	smm:Smp_176200.1
up:Q8WNN6	cfa:403559
up:P09212	ocu:100009313
up:P23345	zma:542722
up:P23346	zma:103639134
up:P23346	zma:542722
up:Q0DRV6	osa:4332846
up:Q0IIW3	xtr:549006
up:P00443	ecb:100033855
up:P00441	hsa:6647
up:P34697	cel:CELE_C15F1.7
up:P13926	xla:100381040
up:A8XCP3	cbr:CBG11197
up:Q55GQ5	ddi:DDB_G0267420
up:P15107	xla:108707883
up:P15107	xla:394274
up:Q751L8	ago:AGOS_AGL321W
up:Q54G70	ddi:DDB_G0290343
up:Q7M1R5	gmx:100499991
up:Q6CPE2	kla:KLLA0_E05567g
up:P24705	vg:1403863
up:P24704	ath:AT1G08830
up:Q6FWL5	cgr:CAGL0C04741g
up:O12933	vg:912048
up:Q6C662	yli:YALI0E12133g
up:O42724	dha:DEHA2G17732g
up:Q54TU5	ddi:DDB_G0281493
up:Q9HEY7	ani:AN0241.2
up:Q9Y8D9	afm:AFUA_5G09240
up:A2QMY6	ang:ANI_1_470064
up:Q877B5	aor:AO090020000521
up:P00445	sce:YJR104C
up:P07509	ncr:NCU02133
up:Q9LZG0	ath:AT5G03300
up:Q9SF85	ath:AT3G09820
up:P05631	bta:327668
up:Q91VR2	mmu:11949
up:Q4R5B0	mcf:102133224
up:P36542	hsa:509
up:O01666	dme:Dmel_CG7610
up:Q9UMY4	hsa:29934
up:O60493	hsa:8724
up:O70493	mmu:55988
up:Q7SH92	ncr:NCU01914
up:P0CR61	cnb:CNBF2050
up:Q4P1V3	uma:UMAG_05910
up:Q9CVB6	mmu:76709
up:Q3MHR7	bta:540838
up:O15144	hsa:10109
up:Q7PVX8	aga:AgaP_AGAP009154
up:Q9VIM5	dme:Dmel_CG10954
up:Q8WTM6	cel:CELE_Y6D11A.2
up:P60842	hsa:1973
up:Q4R8K5	mcf:101926349
up:A5A6N4	ptr:748995
up:Q8JFP1	gga:395232
up:P10630	mmu:13682
up:Q5R5F5	pon:100173783
up:Q4R4Y9	mcf:101925544
up:Q4P331	uma:UMAG_05482
up:A4QVP2	mgr:MGG_04400
up:A1D7N3	nfi:NFIA_068980
up:Q7RV88	ncr:NCU07420
up:A1CJT5	act:ACLA_036120
up:A6RJ45	bfu:BCIN_01g05590
up:P47943	spo:SPAC1006.07
up:Q0UU86	pno:SNOG_04678
up:A7EGL7	ssl:SS1G_04459
up:Q02748	dme:Dmel_CG9075
up:Q1DQ20	cim:CIMG_07593
up:Q5B948	ani:AN2932.2
up:Q4WX43	afm:AFUA_3G08160
up:A2QEN5	ang:ANI_1_1622024
up:P0CQ71	cnb:CNBA7450
up:Q9VHS8	dme:Dmel_CG7483
up:P0CQ73	cnb:CNBC0850
up:Q4P184	uma:UMAG_06129
up:A1C595	act:ACLA_002740
up:Q91VC3	mmu:192170
up:Q7ZVA6	dre:394053
up:A1D071	nfi:NFIA_039670
up:Q1DTB3	cim:CIMG_06450
up:P38919	hsa:9775
up:Q2NL22	bta:515145
up:B7ZTW1	xtr:100135173
up:Q4WEB4	afm:AFUA_5G02410
up:Q2UAK1	aor:AO090102000353
up:A5AAE5	ang:ANI_1_1464024
up:B5FZY7	tgu:100190303
up:Q5ZM36	gga:416704
up:Q4IAA0	fgr:FGSG_05858
up:B5DG42	sasa:100195929
up:B5DG42	sasa:106564785
up:A4QU31	mgr:MGG_04885
up:Q5AUL4	ani:AN8016.2
up:O42226	xla:399362
up:Q9P735	ncr:NCU01234
up:Q4R3Q1	mcf:101867456
up:A7EM88	ssl:SS1G_06435
up:A6QSQ0	aje:HCAG_00406
up:P27639	cel:CELE_F57B9.6
up:Q6Z2Z4	osa:4328286
up:Q10055	spo:SPAC1F5.10
up:Q10I26	osa:4333273
up:Q40465	nta:107785067
up:P35683	osa:4341966
up:Q5VNM3	osa:4326580
up:Q40471	nta:107787142
up:Q6CDV4	yli:YALI0B20922g
up:P41376	ath:AT3G13920
up:P41382	nta:107783884
up:P41377	ath:AT1G54270
up:Q40467	nta:107764101
up:Q94A52	ath:AT3G19760
up:Q40470	nta:107783883
up:P41381	nta:107821770
up:Q40468	nta:107814763
up:A6R3R5	aje:HCAG_04273
up:Q9CAI7	ath:AT1G72730
up:Q6C347	yli:YALI0F02695g
up:Q0UAT0	pno:SNOG_11134
up:Q55D61	ddi:DDB_G0269192
up:A7TK55	vpo:Kpol_1060p58
up:P87206	cal:CAALFM_C101350CA
up:A5DB98	pgu:PGUG_00553
up:P10081	sce:YJL138C
up:P10081	sce:YKR059W
up:Q6CXT4	kla:KLLA0_A05731g
up:A3GFI4	pic:PICST_74636
up:Q6BRN4	dha:DEHA2D15048g
up:Q6FQQ6	cgr:CAGL0I04356g
up:A5DVM3	lel:LELG_01409
up:Q75BL8	ago:AGOS_ACR253C
up:Q6BT27	dha:DEHA2D04048g
up:A3GFV3	pic:PICST_52941
up:A5DE68	pgu:PGUG_01569
up:Q5A9Z6	cal:CAALFM_C105640CA
up:A5DWJ1	lel:LELG_01727
up:Q9C8J1	ath:AT1G51380
up:Q6CX73	kla:KLLA0_A10659g
up:Q38F76	tbr:Tb09.160.3270
up:O62591	lma:LMJF_01_0770
up:O62591	lma:LMJF_01_0780
up:Q12099	sce:YDR021W
up:Q25225	lbz:LBRM_01_0740
up:Q6FJG1	cgr:CAGL0M06567g
up:A7TEF4	vpo:Kpol_1036p3
up:Q4E162	tcr:511585.190
up:Q755W0	ago:AGOS_AER408W
up:Q559X6	ddi:DDB_G0272138
up:Q5R511	pon:100173869
up:Q3ZCH0	bta:517535
up:P38646	hsa:3313
up:O35501	cge:100689405
up:P38647	mmu:15526
up:Q5ZM98	gga:416183
up:P29845	dme:Dmel_CG8542
up:P11141	cel:CELE_C37H5.8
up:Q57AD7	bmb:BruAb1_2100
up:Q8YE76	bme:BMEI2002
up:Q8FXX2	bms:BR2125
up:Q8FXX2	bsi:BS1330_I2119
up:Q11KJ6	mes:Meso_0679
up:P42374	sme:SMc02857
up:A6UEY0	smd:Smed_3389
up:P0CS90	sce:YJR045C
up:B8EIP9	msl:Msil_2955
up:B0UR84	met:M446_6270
up:Q5B0C0	ani:AN6010.2
up:A1UUC3	bbk:BARBAKC583_1328
up:B1ZGR1	mpo:Mpop_3142
up:A9W6R7	mex:Mext_2960
up:Q2RNE6	rru:Rru_A3555
up:B7KSZ4	mch:Mchl_3186
up:Q2VYT1	mag:amb4440
up:Q2KDW6	ret:RHE_CH00145
up:P94317	bja:blr0678
up:Q6G554	bhe:BH00650
up:B8IHL3	mno:Mnod_6931
up:A8IPT1	azc:AZC_0690
up:B3PXH3	rec:RHECIAT_CH0000183
up:Q2J320	rpb:RPB_0429
up:A9ILH7	btr:BT_0065
up:Q6NCY4	rpa:RPA0333
up:B9JZ87	avi:Avi_0306
up:Q13E60	rpd:RPD_0391
up:Q3SW76	nwi:Nwi_0197
up:B5ZWQ2	rlt:Rleg2_4096
up:Q1MN11	rle:RL0152
up:Q6G1F9	bqu:BQ00590
up:B1LZ51	mrd:Mrad2831_3919
up:Q0BW82	gbe:GbCGDNIH1_0022
up:Q1QRU1	nha:Nham_0155
up:A7IC65	xau:Xaut_0350
up:B6JCI3	oca:OCAR_4417
up:B6JCI3	ocg:OCA5_c01140
up:Q21CI2	rpc:RPC_0329
up:Q07US6	rpe:RPE_0349
up:B2IBR4	bid:Bind_0128
up:P50019	atu:Atu0122
up:Q9LDZ0	ath:AT5G09590
up:Q98DD1	mlo:mll4757
up:B6IVA4	rce:RC1_2858
up:Q0AKB1	mmr:Mmar10_3001
up:B3CNB5	wpi:WP0140
up:Q5NPS6	zmo:ZMO0660
up:Q4FNP9	pub:SAR11_0368
up:P22774	spo:SPAC664.11
up:C6E643	gem:GM21_3574
up:Q8I0H7	ddi:DDB_G0293298
up:Q74H59	gsu:GSU0033
up:A7HZ39	pla:Plav_3574
up:P83784	cal:CAALFM_C207380WA
up:B5EC42	gbm:Gbem_3505
up:C0R3W7	wri:WRi_008800
up:Q39PT7	gme:Gmet_3532
up:Q3YRR6	ecn:Ecaj_0554
up:B9M357	geo:Geob_1107
up:Q73GL7	wol:WD_0928
up:A5FZ19	acr:Acry_1646
up:A8GR22	rri:A1G_01335
up:A1B4E9	pde:Pden_2302
up:Q2LUH6	sat:SYN_01983
up:A5GDC8	gur:Gura_0211
up:Q08276	sot:102582209
up:Q5FSL5	gox:GOX0857
up:P39987	sce:YEL030W
up:A9HEA3	gdi:GDI1262
up:A9HEA3	gdj:Gdia_1973
up:Q5LWJ6	sil:SPO0043
up:C3PMM7	raf:RAF_ORF0225
up:Q1GKS3	sit:TM1040_0010
up:B3E7W9	glo:Glov_2829
up:Q5GSE1	wbm:Wbm0495
up:P20442	ccr:CC_0010
up:A0L4Z2	mgm:Mmc1_0510
up:Q68XI2	rty:RT0176
up:A8GMF9	rak:A1C_01330
up:Q1RHH0	rbe:RBE_1113
up:C4K110	rpk:RPR_02055
up:Q5HAY1	eru:Erum5500
up:Q5HAY1	erw:ERWE_CDS_05770
up:Q5FFM4	erg:ERGA_CDS_05670
up:Q9ZDX9	rpr:RP185
up:A1ANV0	ppd:Ppro_1404
up:B5YH59	tye:THEYE_A1758
up:B8FGS3	dal:Dalk_3615
up:A3PNM1	rsh:Rsph17029_2835
up:Q3IYM7	rsp:RSP_1173
up:B0T138	cak:Caul_0004
up:A4WW89	rsq:Rsph17025_2766
up:A5EYG3	dno:DNO_0826
up:A5V5P9	swi:Swit_1250
up:Q8GUM2	ath:AT4G37910
up:Q92J36	rco:RC0233
up:Q28VY3	jan:Jann_0212
up:Q16D45	rde:RD1_0378
up:A7MIK5	esa:ESA_03326
up:B8GNX1	tgr:Tgr7_0972
up:A1WX31	hha:Hhal_1476
up:Q3A8C2	pca:Pcar_0107
up:Q3J7D8	noc:Noc_2811
up:A8ALU3	cko:CKO_03373
up:Q2KWA2	bav:BAV2716
up:B2UBP3	rpi:Rpic_2870
up:A9AGB8	bmu:Bmul_2633
up:A9AGB8	bmj:BMULJ_00605
up:B3R6G7	cti:RALTA_A2564
up:A7ZVV7	ecx:EcHS_A0015
up:P0A6Y8	eco:b0014
up:P0A6Y8	ecj:JW0013
up:Q7W519	bpa:BPP3485
up:Q8Z9R1	sty:STY0012
up:Q8Z9R1	stt:t0012
up:Q0K757	reh:H16_A3089
up:A9MR77	ses:SARI_02980
up:A8ZRW3	dol:Dole_0070
up:Q7WGI4	bbr:BB3934
up:Q57TP3	sec:SCH_0012
up:Q46XI7	reu:Reut_A2785
up:A4JBS1	bvi:Bcep1808_0712
up:Q56073	stm:STM0012
up:A1WAR6	ajs:Ajs_3218
up:A9BNG5	dac:Daci_5231
up:Q83MH5	sfl:SF0014
up:Q83MH5	sfx:S0014
up:A6T4F4	kpn:KPN_00014
up:A4W6D5	ent:Ent638_0578
up:Q8XW40	rso:RSc2635
up:B5R5I2	set:SEN0011
up:Q145F1	bxe:Bxe_A3961
up:Q145F1	bxb:DR64_1637
up:Q7VVY2	bpe:BP2499
up:Q2Y6U0	nmu:Nmul_A2239
up:B5Y242	kpe:KPK_4742
up:A1TLH9	aav:Aave_1226
up:Q5PAB8	ama:AM842
up:Q3JP10	bpm:BURPS1710b_3322
up:B6IZJ0	cbg:CbuG_0718
up:B9MDJ7	dia:Dtpsy_2571
up:O68191	bps:BPSL2827
up:Q21X09	rfr:Rfer_1969
up:A9IGC3	bpt:Bpet1557
up:B2JGE2	bph:Bphy_2497
up:B1YTK0	bac:BamMC406_0669
up:O87712	cbu:CBU_1290
up:A1JJD5	yen:YE0609
up:A5IDK8	lpc:LPC_1509
up:Q2SYZ4	bte:BTH_I1308
up:Q2G6N0	nar:Saro_2054
up:Q5WV15	lpf:lpl2002
up:B2SXC6	bpy:Bphyt_0737
up:Q0BI18	bam:Bamb_0646
up:Q5X3M7	lpp:lpp2007
up:Q0AIY1	net:Neut_0412
up:C4XQ63	dma:DMR_17370
up:Q47HK2	dar:Daro_0923
up:Q7NXI3	cvi:CV_1643
up:O33522	rme:Rmet_2922
up:O06430	neu:NE1949
up:Q39JC8	bur:Bcep18194_A3839
up:A1U614	maq:Maqu_3362
up:Q8ZIM7	ype:YPO0468
up:Q8ZIM7	ypk:y3706
up:Q8ZIM7	ypm:YP_3712
up:Q1BYX3	bcn:Bcen_0268
up:Q5P1H5	eba:ebA4794
up:Q313S2	dde:Dde_1023
up:A1WGJ9	vei:Veis_0979
up:Q01PM8	sus:Acid_7484
up:P95334	mxa:MXAN_6671
up:C0QGP6	dat:HRM2_04030
up:C5CU12	vap:Vapar_1712
up:B4EDZ2	bcj:BCAL3270
up:C5B7L7	eic:NT01EI_0672
up:Q6AMQ3	dps:DP1643
up:B1Y786	lch:Lcho_2576
up:B2VGR9	eta:ETA_07050
up:A1K4C5	azo:azo1063
up:A7FME3	ypi:YpsIP31758_3466
up:A2SIR4	mpt:Mpe_A2498
up:Q0BWZ9	hne:HNE_3321
up:C6BSF2	dsa:Desal_1566
up:Q7N8Y4	plu:plu0579
up:Q3SIN4	tbd:Tbd_1538
up:Q2NVZ1	sgl:SG0409
up:Q2GF34	nse:NSE_0019
up:C1DD88	lhk:LHK_02739
up:Q7VQL4	bfl:Bfl114
up:B7VJW9	vsp:VS_0651
up:Q3IC08	pha:PSHAb0357
up:Q607A5	mca:MCA1856
up:A0Q7F0	ftn:FTN_1284
up:A0Q7F0	ftx:AW25_722
up:Q5NFG7	ftu:FTT_1269c
up:A4IX28	ftw:FTW_0571
up:Q0BLK4	fth:FTH_1167
up:A6VCL8	pap:PSPA7_5481
up:B7V1H3	pag:PLES_51461
up:B0TYF2	fph:Fphi_1403
up:Q8DF66	vvu:VV1_0357
up:Q21H36	sde:Sde_2733
up:Q5E3A7	vfi:VF_1994
up:Q9HV43	pae:PA4761
up:Q87RX3	vpa:VP0653
up:C5BQ33	ttu:TERTU_3296
up:Q72DW8	dvu:DVU0811
up:A6VNB1	asu:Asuc_1092
up:A1S8K7	saz:Sama_2511
up:B2SGV8	ftm:FTM_1061
up:A4XYF6	pmy:Pmen_3624
up:B5FA11	vfm:VFMJ11_2131
up:Q1LST3	bci:BCI_0552
up:A1VMG2	pna:Pnap_1526
up:A1AW22	rma:Rmag_0353
up:Q6D0B7	eca:ECA3882
up:Q0HY11	shm:Shewmr7_0995
up:A4VPQ5	psa:PST_3327
up:C6DF10	pct:PC1_3659
up:Q0HLN0	she:Shewmr4_0957
up:A8G9K8	spe:Spro_0692
up:B4F2V5	pmr:PMI0009
up:O34241	vch:VC0855
up:Q5QXL1	ilo:IL0986
up:P48209	hdu:HD_0189
up:A0KTS5	shn:Shewana3_0959
up:Q47XI6	cps:CPS_3821
up:A4Y9Q3	spc:Sputcn32_2971
up:B8J402	dds:Ddes_2151
up:Q65U55	msu:MS0898
up:P96133	tro:trd_1640
up:Q6LUA7	ppr:PBPRA0697
up:Q5E4T4	vfi:VF_1467
up:A1KSG3	nmc:NMC0495
up:P57870	pmu:PM0736
up:P0C922	bbu:BB_0518
up:Q15UD3	pat:Patl_1987
up:Q824B2	cca:CCA_00241
up:A4SZR8	pnu:Pnuc_1769
up:Q1H3B8	mfa:Mfla_0751
up:Q253K1	cfe:CF0765
up:A6W2D2	mmw:Mmwyl1_3964
up:Q9K0N4	nme:NMB0554
up:Q0I3V2	hso:HS_1194
up:B8DRD6	dvm:DvMF_2835
up:Q661A3	bga:BG0529
up:B0UWR4	hsm:HSM_0368
up:B1XRU1	pne:Pnec_1484
up:Q3KLV7	cta:CTA_0431
up:Q0SMZ0	baf:BAPKO_0545
up:Q0SMZ0	bafz:BafPKo_0533
up:Q8EHT7	son:SO_1126
up:C4L8Y5	tau:Tola_2257
up:Q8K9Y8	bas:BUsg_146
up:P17821	ctr:CT_396
up:Q73Q16	tde:TDE0628
up:P56836	cmu:TC_0675
up:A7MWW0	vha:VIBHAR_01134
up:A7MWW0	vca:M892_07270
up:Q6MNF8	bba:Bd1298
up:B3PF33	cja:CJA_3347
up:Q9JVQ9	nma:NMA0736
up:A9M296	nmn:NMCC_0500
up:Q5F6W5	ngo:NGO1429
up:Q0VST6	abo:ABO_0314
up:Q086J3	sfr:Sfri_0969
up:Q4KIH1	pfl:PFL_0827
up:A9L0R8	sbn:Sbal195_3537
up:Q1QSX0	csa:Csal_3094
up:Q128K2	pol:Bpro_3126
up:Q3KIA0	pfo:Pfl01_0763
up:A3D7T4	sbl:Sbal_3319
up:B4S0U1	amc:MADE_1007055
up:C4K3I6	hde:HDEF_0372
up:A0KMI6	aha:AHA_2983
up:Q1IF59	pen:PSEEN0778
up:Q1MPW1	lip:LI0912
up:B0TQC2	shl:Shal_3167
up:B2S0M0	bhr:BH0518
up:A4SQ25	asa:ASA_2996
up:Q12Q08	sdn:Sden_1182
up:B8CKF3	swp:swp_1196
up:A5CX56	vok:COSY_0346
up:B1J254	ppw:PputW619_0705
up:A5W9A3	ppf:Pput_4593
up:B8E4S1	sbp:Sbal223_1042
up:B8F7S6	hap:HAPS_1889
up:A3QGW2	slo:Shew_2844
up:Q88DU2	ppu:PP_4727
up:A8FYU0	sse:Ssed_3409
up:B2HZZ7	abc:ACICU_00031
up:B7H317	abb:ABBFA_003505
up:A8H760	spl:Spea_3080
up:O32464	buc:BU153
up:Q4ZNP7	psb:Psyr_4195
up:A1STE4	pin:Ping_0917
up:P27542	cpn:CPn0503
up:P27542	cpa:CP_0251
up:P27542	cpj:dnaK
up:P27542	cpt:CpB0523
up:A4G8D2	har:HEAR2647
up:A6T226	mms:mma_2883
up:Q2SMM8	hch:HCH_01224
up:Q486F9	cps:CPS_1313
up:B0KIS5	ppg:PputGB1_4728
up:B1KRT2	swd:Swoo_3583
up:Q31HA7	tcx:Tcr_0870
up:Q6LS31	ppr:PBPRA1484
up:Q48E62	psp:PSPPH_4206
up:Q493S7	bpn:BPEN_118
up:B7J7X9	afr:AFE_2665
up:O83246	tpa:TP_0216
up:Q6F6N3	aci:ACIAD3654
up:B5RPM1	bre:BRE_523
up:B5RM75	bdu:BDU_520
up:Q87WP0	pst:PSPTO_4505
up:B3H2X7	apa:APP7_1995
up:A3N3K0	apl:APL_1906
up:B0BTI7	apj:APJL_1953
up:P43736	hin:HI1237
up:Q8GH79	cab:CAB237
up:A5UF68	hiq:CGSHiGG_01825
up:Q8D2Q5	wbr:dnaK
up:P59565	bab:bbp_142
up:A5UBQ1	hip:CGSHiEE_03925
up:B2FMY5	sml:Smlt1992
up:A5WI20	prw:PsycPRwf_2371
up:A6Q421	nis:NIS_1121
up:C3K275	pfs:PFLU_5269
up:Q8PMB0	xac:XAC1522
up:Q2P459	xom:XOO1913
up:Q5H186	xoo:XOO2031
up:B0U3J8	xfm:Xfasm12_1512
up:Q87BS8	xft:PD_1370
up:B4SSQ6	smt:Smal_1600
up:B3DZP7	min:Minf_2178
up:Q6MB26	pcu:pc1499
up:Q1AXX6	rxy:Rxyl_0784
up:Q3BVB8	xcv:XCV1564
up:Q9PB05	xfa:XF_2340
up:Q8PAK9	xcc:XCC1474
up:Q2RKX4	mta:Moth_0585
up:B3EKT9	cpb:Cphamn1_1707
up:A1BET8	cph:Cpha266_0864
up:Q1Q7X0	pcr:Pcryo_2456
up:Q3APD2	cch:Cag_1893
up:Q4FPS9	par:Psyc_2132
up:B3QMB2	cpc:Cpar_0645
up:Q1IT15	aba:Acid345_0982
up:Q8DI58	tel:tlr1733
up:B4S6P7	paa:Paes_0755
up:A5FGL1	fjo:Fjoh_2631
up:Q8KEP3	cte:CT0643
up:Q3Z6P1	det:DET1399
up:A8Z5V5	smg:SMGWSS_091
up:Q3B577	plt:Plut_0621
up:A5N6M2	ckl:CKL_0902
up:B3EHR1	cli:Clim_0761
up:A5FPU4	deb:DehaBAV1_1208
up:Q3ZYV1	deh:cbdbA1358
up:Q7MA35	wsu:WS0494
up:B2RJ90	pgn:PGN_0916
up:P0C937	pgi:PG_1208
up:P50021	syf:Synpcc7942_2468
up:C1F2D2	aca:ACP_0797
up:P61442	lic:LIC_10524
up:P61443	lil:LA_3705
up:Q04VC8	lbj:LBJ_0433
up:Q5WHG1	bcl:ABC1659
up:B0K3Y0	tex:Teth514_2079
up:Q8RB68	tte:TTE0955
up:B3QZ38	cts:Ctha_1268
up:B1I699	dau:Daud_2057
up:C0ZB48	bbe:BBR47_20300
up:A3DF25	cth:Cthe_1322
up:B0KA81	tpd:Teth39_1393
up:A4SFB1	pvi:Cvib_1158
up:Q05FS8	crp:CRP_062
up:B2UKV6	amu:Amuc_1406
up:B4SDA0	pph:Ppha_2156
up:Q5N1J4	syc:syc1636_c
up:Q892R0	ctc:CTC_02031
up:B0SHT1	lbf:LBF_3265
up:Q8YW74	ana:alr1742
up:P22358	syn:sll0170
up:Q1CV46	hpa:HPAG1_0109
up:Q9KD72	bha:BH1346
up:B3ERN8	aas:Aasi_0481
up:A0M353	gfo:GFO_2083
up:B2URT8	hps:HPSH_00550
up:Q5KWZ7	gka:GK2504
up:A6LDG8	pdi:BDI_1997
up:Q9ZMW4	hpj:jhp_0101
up:A7ZEB5	cco:CCC13826_2046
up:A0Q1R4	cno:NT01CX_0057
up:B6JPL0	hpp:HPP12_0111
up:Q17VY4	hac:Hac_1468
up:B5Z9P0	hpg:HPG27_101
up:B8FUN4	dhd:Dhaf_4299
up:P55994	hpy:HP0109
up:P55994	heo:C694_00540
up:Q5LG30	bfs:BF9343_1130
up:Q7VIE3	hhe:HH_0663
up:Q2S307	sru:SRU_1300
up:Q11QH3	chu:CHU_3101
